id,name,kind,class,source,asm,min_arch,cond,out_type,out_ctype,in_types,in_streams,in_bytes,out_bytes,n_vectors,insns_v73,insns_v75,insns_v79,insns_v81
163,Q6_Vqf16_vmpy_Vqf16Vqf16,insn,qf_arith,Q6_Vqf16_vmpy_Vqf16Vqf16,"Vd32.qf16=vmpy(Vu32.qf16,Vv32.qf16)",68,__HVX_ARCH__ >= 73,qf16,V,qf16/qf16/,qf16_a/qf16_b/none,128/128/0,128,4096,"v0.qf16 = vmpy(v0.qf16,v1.qf16)","v0.qf16 = vmpy(v0.qf16,v1.qf16)","v0.qf16 = vmpy(v0.qf16,v1.qf16)","v0.qf16 = vmpy(v0.qf16,v1.qf16)"
164,Q6_Vqf16_vmpy_VhfVhf,insn,qf_arith,Q6_Vqf16_vmpy_VhfVhf,"Vd32.qf16=vmpy(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,qf16,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,"v0.qf16 = vmpy(v0.hf,v1.hf)","v0.qf16 = vmpy(v0.hf,v1.hf)","v0.qf16 = vmpy(v0.hf,v1.hf)","v0.qf16 = vmpy(v0.hf,v1.hf)"
165,Q6_Vqf16_vmpy_Vqf16Vhf,insn,qf_arith,Q6_Vqf16_vmpy_Vqf16Vhf,"Vd32.qf16=vmpy(Vu32.qf16,Vv32.hf)",68,__HVX_ARCH__ >= 73,qf16,V,qf16/hf/,qf16_a/hf_b/none,128/128/0,128,4096,"v0.qf16 = vmpy(v0.qf16,v1.hf)","v0.qf16 = vmpy(v0.qf16,v1.hf)","v0.qf16 = vmpy(v0.qf16,v1.hf)","v0.qf16 = vmpy(v0.qf16,v1.hf)"
166,Q6_Vqf32_vmpy_Vqf32Vqf32,insn,qf_arith,Q6_Vqf32_vmpy_Vqf32Vqf32,"Vd32.qf32=vmpy(Vu32.qf32,Vv32.qf32)",68,__HVX_ARCH__ >= 73,qf32,V,qf32/qf32/,qf32_a/qf32_b/none,128/128/0,128,4096,"v0.qf32 = vmpy(v0.qf32,v1.qf32)","v0.qf32 = vmpy(v0.qf32,v1.qf32)","v0.qf32 = vmpy(v0.qf32,v1.qf32)","v0.qf32 = vmpy(v0.qf32,v1.qf32)"
167,Q6_Wqf32_vmpy_VhfVhf,insn,qf_arith,Q6_Wqf32_vmpy_VhfVhf,"Vdd32.qf32=vmpy(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,qf32,W,hf/hf/,hf_a/hf_b/none,128/128/0,256,4096,"v1:0.qf32 = vmpy(v0.hf,v1.hf)","v1:0.qf32 = vmpy(v0.hf,v1.hf)","v1:0.qf32 = vmpy(v0.hf,v1.hf)","v1:0.qf32 = vmpy(v0.hf,v1.hf)"
168,Q6_Wqf32_vmpy_Vqf16Vhf,insn,qf_arith,Q6_Wqf32_vmpy_Vqf16Vhf,"Vdd32.qf32=vmpy(Vu32.qf16,Vv32.hf)",68,__HVX_ARCH__ >= 73,qf32,W,qf16/hf/,qf16_a/hf_b/none,128/128/0,256,4096,"v1:0.qf32 = vmpy(v0.qf16,v1.hf)","v1:0.qf32 = vmpy(v0.qf16,v1.hf)","v1:0.qf32 = vmpy(v0.qf16,v1.hf)","v1:0.qf32 = vmpy(v0.qf16,v1.hf)"
169,Q6_Wqf32_vmpy_Vqf16Vqf16,insn,qf_arith,Q6_Wqf32_vmpy_Vqf16Vqf16,"Vdd32.qf32=vmpy(Vu32.qf16,Vv32.qf16)",68,__HVX_ARCH__ >= 73,qf32,W,qf16/qf16/,qf16_a/qf16_b/none,128/128/0,256,4096,"v1:0.qf32 = vmpy(v0.qf16,v1.qf16)","v1:0.qf32 = vmpy(v0.qf16,v1.qf16)","v1:0.qf32 = vmpy(v0.qf16,v1.qf16)","v1:0.qf32 = vmpy(v0.qf16,v1.qf16)"
170,Q6_Vqf32_vmpy_VsfVsf,insn,qf_arith,Q6_Vqf32_vmpy_VsfVsf,"Vd32.qf32=vmpy(Vu32.sf,Vv32.sf)",68,__HVX_ARCH__ >= 73,qf32,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,"v0.qf32 = vmpy(v0.sf,v1.sf)","v0.qf32 = vmpy(v0.sf,v1.sf)","v0.qf32 = vmpy(v0.sf,v1.sf)","v0.qf32 = vmpy(v0.sf,v1.sf)"
171,ieee.Q6_Wsf_vmpy_VhfVhf,ieee,ieee_form,Q6_Wsf_vmpy_VhfVhf,"Vdd32.sf=vmpy(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,sf,W,hf/hf/,hf_a/hf_b/none,128/128/0,256,4096,"v1:0.sf = vmpy(v0.hf,v1.hf)","v1:0.sf = vmpy(v0.hf,v1.hf)","v1:0.sf = vmpy(v0.hf,v1.hf)","v1:0.sf = vmpy(v0.hf,v1.hf)"
172,cc.Q6_Wsf_vmpy_VhfVhf,cc,ieee_form,Q6_Wsf_vmpy_VhfVhf,"Vdd32.sf=vmpy(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,sf,W,hf/hf/,hf_a/hf_b/none,128/128/0,256,4096,"v1:0.sf = vmpy(v0.hf,v1.hf)","v1:0.sf = vmpy(v0.hf,v1.hf)","v3:2.qf32 = vmpy(v0.hf,v1.hf) | v0.sf = v2.qf32 ; v1.sf = v3.qf32","v3:2.qf32 = vmpy(v0.hf,v1.hf) | v0.sf = v2.qf32 ; v1.sf = v3.qf32"
173,ieee.Q6_Wsf_vmpyacc_WsfVhfVhf,ieee,ieee_form,Q6_Wsf_vmpyacc_WsfVhfVhf,"Vxx32.sf+=vmpy(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,sf,W,hf/hf/sf,hf_a/hf_b/sf_c,128/128/256,256,2048,"v1:0.sf += vmpy(v2.hf,v3.hf)","v1:0.sf += vmpy(v2.hf,v3.hf)","v1:0.sf += vmpy(v2.hf,v3.hf)","v1:0.sf += vmpy(v2.hf,v3.hf)"
174,cc.Q6_Wsf_vmpyacc_WsfVhfVhf,cc,ieee_form,Q6_Wsf_vmpyacc_WsfVhfVhf,"Vxx32.sf+=vmpy(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,sf,W,hf/hf/sf,hf_a/hf_b/sf_c,128/128/256,256,2048,"v1:0.sf += vmpy(v2.hf,v3.hf)","v1:0.sf += vmpy(v2.hf,v3.hf)","v3:2.qf32 = vmpy(v2.hf,v3.hf) | v0.qf32 = vadd(v2.qf32,v0.sf) ; v1.qf32 = vadd(v3.qf32,v1.sf) | v0.sf = v0.qf32 ; v1.sf = v1.qf32","v3:2.qf32 = vmpy(v2.hf,v3.hf) | v0.qf32 = vadd(v2.qf32,v0.sf) ; v1.qf32 = vadd(v3.qf32,v1.sf) | v0.sf = v0.qf32 ; v1.sf = v1.qf32"
175,ieee.Q6_Vsf_vmpy_VsfVsf,ieee,ieee_form,Q6_Vsf_vmpy_VsfVsf,"Vd32.sf=vmpy(Vu32.sf,Vv32.sf)",68,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,"v0.sf = vmpy(v0.sf,v1.sf)","v0.sf = vmpy(v0.sf,v1.sf)","v0.sf = vmpy(v0.sf,v1.sf)","v0.sf = vmpy(v0.sf,v1.sf)"
176,cc.Q6_Vsf_vmpy_VsfVsf,cc,ieee_form,Q6_Vsf_vmpy_VsfVsf,"Vd32.sf=vmpy(Vu32.sf,Vv32.sf)",68,__HVX_ARCH__ >= 73,sf,V,sf/sf/,sf_a/sf_b/none,128/128/0,128,4096,"v0.sf = vmpy(v0.sf,v1.sf)","v0.sf = vmpy(v0.sf,v1.sf)","v2.qf32 = vmpy(v0.sf,v1.sf) | v0.sf = v2.qf32","v2.qf32 = vmpy(v0.sf,v1.sf) | v0.sf = v2.qf32"
177,Q6_Ww_vmpyacc_WwVhRh_sat,insn,int_round,Q6_Ww_vmpyacc_WwVhRh_sat,"Vxx32.w+=vmpy(Vu32.h,Rt32.h):sat",60,__HVX_ARCH__ >= 73,w,W,h/h/w,int_a/int_b/int_c,128/128/256,256,1024,"v1:0.w += vmpy(v2.h,r0.h):sat","v1:0.w += vmpy(v2.h,r0.h):sat","v1:0.w += vmpy(v2.h,r0.h):sat","v1:0.w += vmpy(v2.h,r0.h):sat"
178,Q6_Vh_vmpy_VhRh_s1_rnd_sat,insn,int_round,Q6_Vh_vmpy_VhRh_s1_rnd_sat,"Vd32.h=vmpy(Vu32.h,Rt32.h):<<1:rnd:sat",60,__HVX_ARCH__ >= 73,h,V,h/h/,int_a/int_b/none,128/128/0,128,1024,"v0.h = vmpy(v0.h,r0.h):<<1:rnd:sat","v0.h = vmpy(v0.h,r0.h):<<1:rnd:sat","v0.h = vmpy(v0.h,r0.h):<<1:rnd:sat","v0.h = vmpy(v0.h,r0.h):<<1:rnd:sat"
179,Q6_Vh_vmpy_VhRh_s1_sat,insn,int_round,Q6_Vh_vmpy_VhRh_s1_sat,"Vd32.h=vmpy(Vu32.h,Rt32.h):<<1:sat",60,__HVX_ARCH__ >= 73,h,V,h/h/,int_a/int_b/none,128/128/0,128,1024,"v0.h = vmpy(v0.h,r0.h):<<1:sat","v0.h = vmpy(v0.h,r0.h):<<1:sat","v0.h = vmpy(v0.h,r0.h):<<1:sat","v0.h = vmpy(v0.h,r0.h):<<1:sat"
180,Q6_Vh_vmpy_VhVh_s1_rnd_sat,insn,int_round,Q6_Vh_vmpy_VhVh_s1_rnd_sat,"Vd32.h=vmpy(Vu32.h,Vv32.h):<<1:rnd:sat",60,__HVX_ARCH__ >= 73,h,V,h/h/,int_a/int_b/none,128/128/0,128,1024,"v0.h = vmpy(v0.h,v1.h):<<1:rnd:sat","v0.h = vmpy(v0.h,v1.h):<<1:rnd:sat","v0.h = vmpy(v0.h,v1.h):<<1:rnd:sat","v0.h = vmpy(v0.h,v1.h):<<1:rnd:sat"
181,Q6_Vw_vmpyo_VwVh_s1_sat,insn,int_round,Q6_Vw_vmpyo_VwVh_s1_sat,"Vd32.w=vmpyo(Vu32.w,Vv32.h):<<1:sat",60,__HVX_ARCH__ >= 73,w,V,w/h/,int_a/int_b/none,128/128/0,128,1024,"v0.w = vmpyo(v0.w,v1.h):<<1:sat","v0.w = vmpyo(v0.w,v1.h):<<1:sat","v0.w = vmpyo(v0.w,v1.h):<<1:sat","v0.w = vmpyo(v0.w,v1.h):<<1:sat"
182,Q6_Vw_vmpyo_VwVh_s1_rnd_sat,insn,int_round,Q6_Vw_vmpyo_VwVh_s1_rnd_sat,"Vd32.w=vmpyo(Vu32.w,Vv32.h):<<1:rnd:sat",60,__HVX_ARCH__ >= 73,w,V,w/h/,int_a/int_b/none,128/128/0,128,1024,"v0.w = vmpyo(v0.w,v1.h):<<1:rnd:sat","v0.w = vmpyo(v0.w,v1.h):<<1:rnd:sat","v0.w = vmpyo(v0.w,v1.h):<<1:rnd:sat","v0.w = vmpyo(v0.w,v1.h):<<1:rnd:sat"
183,Q6_Vw_vmpyoacc_VwVwVh_s1_rnd_sat_shift,insn,int_round,Q6_Vw_vmpyoacc_VwVwVh_s1_rnd_sat_shift,"Vx32.w+=vmpyo(Vu32.w,Vv32.h):<<1:rnd:sat:shift",60,__HVX_ARCH__ >= 73,w,V,w/h/w,int_a/int_b/int_c,128/128/128,128,1024,"v0.w += vmpyo(v1.w,v2.h):<<1:rnd:sat:shift","v0.w += vmpyo(v1.w,v2.h):<<1:rnd:sat:shift","v0.w += vmpyo(v1.w,v2.h):<<1:rnd:sat:shift","v0.w += vmpyo(v1.w,v2.h):<<1:rnd:sat:shift"
184,Q6_Vw_vmpyoacc_VwVwVh_s1_sat_shift,insn,int_round,Q6_Vw_vmpyoacc_VwVwVh_s1_sat_shift,"Vx32.w+=vmpyo(Vu32.w,Vv32.h):<<1:sat:shift",60,__HVX_ARCH__ >= 73,w,V,w/h/w,int_a/int_b/int_c,128/128/128,128,1024,"v0.w += vmpyo(v1.w,v2.h):<<1:sat:shift","v0.w += vmpyo(v1.w,v2.h):<<1:sat:shift","v0.w += vmpyo(v1.w,v2.h):<<1:sat:shift","v0.w += vmpyo(v1.w,v2.h):<<1:sat:shift"
185,Q6_Vh_vnormamt_Vh,insn,int_round,Q6_Vh_vnormamt_Vh,Vd32.h=vnormamt(Vu32.h),60,__HVX_ARCH__ >= 73,h,V,h//,int_a/none/none,128/0/0,128,1024,v0.h = vnormamt(v0.h),v0.h = vnormamt(v0.h),v0.h = vnormamt(v0.h),v0.h = vnormamt(v0.h)
186,Q6_Vw_vnormamt_Vw,insn,int_round,Q6_Vw_vnormamt_Vw,Vd32.w=vnormamt(Vu32.w),60,__HVX_ARCH__ >= 73,w,V,w//,int_a/none/none,128/0/0,128,1024,v0.w = vnormamt(v0.w),v0.w = vnormamt(v0.w),v0.w = vnormamt(v0.w),v0.w = vnormamt(v0.w)
187,Q6_Vb_vpack_VhVh_sat,insn,int_round,Q6_Vb_vpack_VhVh_sat,"Vd32.b=vpack(Vu32.h,Vv32.h):sat",60,__HVX_ARCH__ >= 73,b,V,h/h/,int_a/int_b/none,128/128/0,128,1024,"v0.b = vpack(v0.h,v1.h):sat","v0.b = vpack(v0.h,v1.h):sat","v0.b = vpack(v0.h,v1.h):sat","v0.b = vpack(v0.h,v1.h):sat"
188,Q6_Vub_vpack_VhVh_sat,insn,int_round,Q6_Vub_vpack_VhVh_sat,"Vd32.ub=vpack(Vu32.h,Vv32.h):sat",60,__HVX_ARCH__ >= 73,ub,V,h/h/,int_a/int_b/none,128/128/0,128,1024,"v0.ub = vpack(v0.h,v1.h):sat","v0.ub = vpack(v0.h,v1.h):sat","v0.ub = vpack(v0.h,v1.h):sat","v0.ub = vpack(v0.h,v1.h):sat"
189,Q6_Vh_vpack_VwVw_sat,insn,int_round,Q6_Vh_vpack_VwVw_sat,"Vd32.h=vpack(Vu32.w,Vv32.w):sat",60,__HVX_ARCH__ >= 73,h,V,w/w/,int_a/int_b/none,128/128/0,128,1024,"v0.h = vpack(v0.w,v1.w):sat","v0.h = vpack(v0.w,v1.w):sat","v0.h = vpack(v0.w,v1.w):sat","v0.h = vpack(v0.w,v1.w):sat"
190,Q6_Vuh_vpack_VwVw_sat,insn,int_round,Q6_Vuh_vpack_VwVw_sat,"Vd32.uh=vpack(Vu32.w,Vv32.w):sat",60,__HVX_ARCH__ >= 73,uh,V,w/w/,int_a/int_b/none,128/128/0,128,1024,"v0.uh = vpack(v0.w,v1.w):sat","v0.uh = vpack(v0.w,v1.w):sat","v0.uh = vpack(v0.w,v1.w):sat","v0.uh = vpack(v0.w,v1.w):sat"
191,Q6_Vw_vrmpy_VubRb,insn,int_round,Q6_Vw_vrmpy_VubRb,"Vd32.w=vrmpy(Vu32.ub,Rt32.b)",60,__HVX_ARCH__ >= 73,w,V,ub/b/,int_a/int_b/none,128/128/0,128,1024,"v0.w = vrmpy(v0.ub,r0.b)","v0.w = vrmpy(v0.ub,r0.b)","v0.w = vrmpy(v0.ub,r0.b)","v0.w = vrmpy(v0.ub,r0.b)"
192,Q6_Vw_vrmpyacc_VwVubRb,insn,int_round,Q6_Vw_vrmpyacc_VwVubRb,"Vx32.w+=vrmpy(Vu32.ub,Rt32.b)",60,__HVX_ARCH__ >= 73,w,V,ub/b/w,int_a/int_b/int_c,128/128/128,128,1024,"v0.w += vrmpy(v1.ub,r0.b)","v0.w += vrmpy(v1.ub,r0.b)","v0.w += vrmpy(v1.ub,r0.b)","v0.w += vrmpy(v1.ub,r0.b)"
193,Q6_Ww_vrmpy_WubRbI_I0,insn,int_round,Q6_Ww_vrmpy_WubRbI,"Vdd32.w=vrmpy(Vuu32.ub,Rt32.b,#u1)",60,__HVX_ARCH__ >= 73,w,W,ub/b/,int_a/int_b/none,256/128/0,256,1024,"v1:0.w = vrmpy(v1:0.ub,r0.b,#0x0)","v1:0.w = vrmpy(v1:0.ub,r0.b,#0x0)","v1:0.w = vrmpy(v1:0.ub,r0.b,#0x0)","v1:0.w = vrmpy(v1:0.ub,r0.b,#0x0)"
194,Q6_Ww_vrmpy_WubRbI_I1,insn,int_round,Q6_Ww_vrmpy_WubRbI,"Vdd32.w=vrmpy(Vuu32.ub,Rt32.b,#u1)",60,__HVX_ARCH__ >= 73,w,W,ub/b/,int_a/int_b/none,256/128/0,256,1024,"v1:0.w = vrmpy(v1:0.ub,r0.b,#0x1)","v1:0.w = vrmpy(v1:0.ub,r0.b,#0x1)","v1:0.w = vrmpy(v1:0.ub,r0.b,#0x1)","v1:0.w = vrmpy(v1:0.ub,r0.b,#0x1)"
195,Q6_Ww_vrmpyacc_WwWubRbI_I0,insn,int_round,Q6_Ww_vrmpyacc_WwWubRbI,"Vxx32.w+=vrmpy(Vuu32.ub,Rt32.b,#u1)",60,__HVX_ARCH__ >= 73,w,W,ub/b/w,int_a/int_b/int_c,256/128/256,256,1024,"v1:0.w += vrmpy(v3:2.ub,r0.b,#0x0)","v1:0.w += vrmpy(v3:2.ub,r0.b,#0x0)","v1:0.w += vrmpy(v3:2.ub,r0.b,#0x0)","v1:0.w += vrmpy(v3:2.ub,r0.b,#0x0)"
196,Q6_Ww_vrmpyacc_WwWubRbI_I1,insn,int_round,Q6_Ww_vrmpyacc_WwWubRbI,"Vxx32.w+=vrmpy(Vuu32.ub,Rt32.b,#u1)",60,__HVX_ARCH__ >= 73,w,W,ub/b/w,int_a/int_b/int_c,256/128/256,256,1024,"v1:0.w += vrmpy(v3:2.ub,r0.b,#0x1)","v1:0.w += vrmpy(v3:2.ub,r0.b,#0x1)","v1:0.w += vrmpy(v3:2.ub,r0.b,#0x1)","v1:0.w += vrmpy(v3:2.ub,r0.b,#0x1)"
197,Q6_Vw_vrmpy_VubVb,insn,int_round,Q6_Vw_vrmpy_VubVb,"Vd32.w=vrmpy(Vu32.ub,Vv32.b)",60,__HVX_ARCH__ >= 73,w,V,ub/b/,int_a/int_b/none,128/128/0,128,1024,"v0.w = vrmpy(v0.ub,v1.b)","v0.w = vrmpy(v0.ub,v1.b)","v0.w = vrmpy(v0.ub,v1.b)","v0.w = vrmpy(v0.ub,v1.b)"
198,Q6_Vw_vrmpyacc_VwVubVb,insn,int_round,Q6_Vw_vrmpyacc_VwVubVb,"Vx32.w+=vrmpy(Vu32.ub,Vv32.b)",60,__HVX_ARCH__ >= 73,w,V,ub/b/w,int_a/int_b/int_c,128/128/128,128,1024,"v0.w += vrmpy(v1.ub,v2.b)","v0.w += vrmpy(v1.ub,v2.b)","v0.w += vrmpy(v1.ub,v2.b)","v0.w += vrmpy(v1.ub,v2.b)"
199,Q6_Vw_vrmpy_VbVb,insn,int_round,Q6_Vw_vrmpy_VbVb,"Vd32.w=vrmpy(Vu32.b,Vv32.b)",60,__HVX_ARCH__ >= 73,w,V,b/b/,int_a/int_b/none,128/128/0,128,1024,"v0.w = vrmpy(v0.b,v1.b)","v0.w = vrmpy(v0.b,v1.b)","v0.w = vrmpy(v0.b,v1.b)","v0.w = vrmpy(v0.b,v1.b)"
200,Q6_Vw_vrmpyacc_VwVbVb,insn,int_round,Q6_Vw_vrmpyacc_VwVbVb,"Vx32.w+=vrmpy(Vu32.b,Vv32.b)",60,__HVX_ARCH__ >= 73,w,V,b/b/w,int_a/int_b/int_c,128/128/128,128,1024,"v0.w += vrmpy(v1.b,v2.b)","v0.w += vrmpy(v1.b,v2.b)","v0.w += vrmpy(v1.b,v2.b)","v0.w += vrmpy(v1.b,v2.b)"
201,Q6_Vuw_vrmpy_VubRub,insn,int_round,Q6_Vuw_vrmpy_VubRub,"Vd32.uw=vrmpy(Vu32.ub,Rt32.ub)",60,__HVX_ARCH__ >= 73,uw,V,ub/ub/,int_a/int_b/none,128/128/0,128,1024,"v0.uw = vrmpy(v0.ub,r0.ub)","v0.uw = vrmpy(v0.ub,r0.ub)","v0.uw = vrmpy(v0.ub,r0.ub)","v0.uw = vrmpy(v0.ub,r0.ub)"
202,Q6_Vuw_vrmpyacc_VuwVubRub,insn,int_round,Q6_Vuw_vrmpyacc_VuwVubRub,"Vx32.uw+=vrmpy(Vu32.ub,Rt32.ub)",60,__HVX_ARCH__ >= 73,uw,V,ub/ub/uw,int_a/int_b/int_c,128/128/128,128,1024,"v0.uw += vrmpy(v1.ub,r0.ub)","v0.uw += vrmpy(v1.ub,r0.ub)","v0.uw += vrmpy(v1.ub,r0.ub)","v0.uw += vrmpy(v1.ub,r0.ub)"
203,Q6_Wuw_vrmpy_WubRubI_I0,insn,int_round,Q6_Wuw_vrmpy_WubRubI,"Vdd32.uw=vrmpy(Vuu32.ub,Rt32.ub,#u1)",60,__HVX_ARCH__ >= 73,uw,W,ub/ub/,int_a/int_b/none,256/128/0,256,1024,"v1:0.uw = vrmpy(v1:0.ub,r0.ub,#0x0)","v1:0.uw = vrmpy(v1:0.ub,r0.ub,#0x0)","v1:0.uw = vrmpy(v1:0.ub,r0.ub,#0x0)","v1:0.uw = vrmpy(v1:0.ub,r0.ub,#0x0)"
204,Q6_Wuw_vrmpy_WubRubI_I1,insn,int_round,Q6_Wuw_vrmpy_WubRubI,"Vdd32.uw=vrmpy(Vuu32.ub,Rt32.ub,#u1)",60,__HVX_ARCH__ >= 73,uw,W,ub/ub/,int_a/int_b/none,256/128/0,256,1024,"v1:0.uw = vrmpy(v1:0.ub,r0.ub,#0x1)","v1:0.uw = vrmpy(v1:0.ub,r0.ub,#0x1)","v1:0.uw = vrmpy(v1:0.ub,r0.ub,#0x1)","v1:0.uw = vrmpy(v1:0.ub,r0.ub,#0x1)"
205,Q6_Wuw_vrmpyacc_WuwWubRubI_I0,insn,int_round,Q6_Wuw_vrmpyacc_WuwWubRubI,"Vxx32.uw+=vrmpy(Vuu32.ub,Rt32.ub,#u1)",60,__HVX_ARCH__ >= 73,uw,W,ub/ub/uw,int_a/int_b/int_c,256/128/256,256,1024,"v1:0.uw += vrmpy(v3:2.ub,r0.ub,#0x0)","v1:0.uw += vrmpy(v3:2.ub,r0.ub,#0x0)","v1:0.uw += vrmpy(v3:2.ub,r0.ub,#0x0)","v1:0.uw += vrmpy(v3:2.ub,r0.ub,#0x0)"
206,Q6_Wuw_vrmpyacc_WuwWubRubI_I1,insn,int_round,Q6_Wuw_vrmpyacc_WuwWubRubI,"Vxx32.uw+=vrmpy(Vuu32.ub,Rt32.ub,#u1)",60,__HVX_ARCH__ >= 73,uw,W,ub/ub/uw,int_a/int_b/int_c,256/128/256,256,1024,"v1:0.uw += vrmpy(v3:2.ub,r0.ub,#0x1)","v1:0.uw += vrmpy(v3:2.ub,r0.ub,#0x1)","v1:0.uw += vrmpy(v3:2.ub,r0.ub,#0x1)","v1:0.uw += vrmpy(v3:2.ub,r0.ub,#0x1)"
207,Q6_Vuw_vrmpy_VubVub,insn,int_round,Q6_Vuw_vrmpy_VubVub,"Vd32.uw=vrmpy(Vu32.ub,Vv32.ub)",60,__HVX_ARCH__ >= 73,uw,V,ub/ub/,int_a/int_b/none,128/128/0,128,1024,"v0.uw = vrmpy(v0.ub,v1.ub)","v0.uw = vrmpy(v0.ub,v1.ub)","v0.uw = vrmpy(v0.ub,v1.ub)","v0.uw = vrmpy(v0.ub,v1.ub)"
208,Q6_Vuw_vrmpyacc_VuwVubVub,insn,int_round,Q6_Vuw_vrmpyacc_VuwVubVub,"Vx32.uw+=vrmpy(Vu32.ub,Vv32.ub)",60,__HVX_ARCH__ >= 73,uw,V,ub/ub/uw,int_a/int_b/int_c,128/128/128,128,1024,"v0.uw += vrmpy(v1.ub,v2.ub)","v0.uw += vrmpy(v1.ub,v2.ub)","v0.uw += vrmpy(v1.ub,v2.ub)","v0.uw += vrmpy(v1.ub,v2.ub)"
209,Q6_Vb_vround_VhVh_sat,insn,int_round,Q6_Vb_vround_VhVh_sat,"Vd32.b=vround(Vu32.h,Vv32.h):sat",60,__HVX_ARCH__ >= 73,b,V,h/h/,int_a/int_b/none,128/128/0,128,1024,"v0.b = vround(v0.h,v1.h):sat","v0.b = vround(v0.h,v1.h):sat","v0.b = vround(v0.h,v1.h):sat","v0.b = vround(v0.h,v1.h):sat"
210,Q6_Vub_vround_VhVh_sat,insn,int_round,Q6_Vub_vround_VhVh_sat,"Vd32.ub=vround(Vu32.h,Vv32.h):sat",60,__HVX_ARCH__ >= 73,ub,V,h/h/,int_a/int_b/none,128/128/0,128,1024,"v0.ub = vround(v0.h,v1.h):sat","v0.ub = vround(v0.h,v1.h):sat","v0.ub = vround(v0.h,v1.h):sat","v0.ub = vround(v0.h,v1.h):sat"
211,Q6_Vub_vround_VuhVuh_sat,insn,int_round,Q6_Vub_vround_VuhVuh_sat,"Vd32.ub=vround(Vu32.uh,Vv32.uh):sat",62,__HVX_ARCH__ >= 73,ub,V,uh/uh/,int_a/int_b/none,128/128/0,128,1024,"v0.ub = vround(v0.uh,v1.uh):sat","v0.ub = vround(v0.uh,v1.uh):sat","v0.ub = vround(v0.uh,v1.uh):sat","v0.ub = vround(v0.uh,v1.uh):sat"
212,Q6_Vuh_vround_VuwVuw_sat,insn,int_round,Q6_Vuh_vround_VuwVuw_sat,"Vd32.uh=vround(Vu32.uw,Vv32.uw):sat",62,__HVX_ARCH__ >= 73,uh,V,uw/uw/,int_a/int_b/none,128/128/0,128,1024,"v0.uh = vround(v0.uw,v1.uw):sat","v0.uh = vround(v0.uw,v1.uw):sat","v0.uh = vround(v0.uw,v1.uw):sat","v0.uh = vround(v0.uw,v1.uw):sat"
213,Q6_Vh_vround_VwVw_sat,insn,int_round,Q6_Vh_vround_VwVw_sat,"Vd32.h=vround(Vu32.w,Vv32.w):sat",60,__HVX_ARCH__ >= 73,h,V,w/w/,int_a/int_b/none,128/128/0,128,1024,"v0.h = vround(v0.w,v1.w):sat","v0.h = vround(v0.w,v1.w):sat","v0.h = vround(v0.w,v1.w):sat","v0.h = vround(v0.w,v1.w):sat"
214,Q6_Vuh_vround_VwVw_sat,insn,int_round,Q6_Vuh_vround_VwVw_sat,"Vd32.uh=vround(Vu32.w,Vv32.w):sat",60,__HVX_ARCH__ >= 73,uh,V,w/w/,int_a/int_b/none,128/128/0,128,1024,"v0.uh = vround(v0.w,v1.w):sat","v0.uh = vround(v0.w,v1.w):sat","v0.uh = vround(v0.w,v1.w):sat","v0.uh = vround(v0.w,v1.w):sat"
215,Q6_Vqf16_vsub_VhfVhf,insn,qf_arith,Q6_Vqf16_vsub_VhfVhf,"Vd32.qf16=vsub(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,qf16,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,"v0.qf16 = vsub(v0.hf,v1.hf)","v0.qf16 = vsub(v0.hf,v1.hf)","v0.qf16 = vsub(v0.hf,v1.hf)","v0.qf16 = vsub(v0.hf,v1.hf)"
216,ieee.Q6_Vhf_vsub_VhfVhf,ieee,ieee_form,Q6_Vhf_vsub_VhfVhf,"Vd32.hf=vsub(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,"v0.hf = vsub(v0.hf,v1.hf)","v0.hf = vsub(v0.hf,v1.hf)","v0.hf = vsub(v0.hf,v1.hf)","v0.hf = vsub(v0.hf,v1.hf)"
217,cc.Q6_Vhf_vsub_VhfVhf,cc,ieee_form,Q6_Vhf_vsub_VhfVhf,"Vd32.hf=vsub(Vu32.hf,Vv32.hf)",68,__HVX_ARCH__ >= 73,hf,V,hf/hf/,hf_a/hf_b/none,128/128/0,128,4096,"v0.hf = vsub(v0.hf,v1.hf)","v0.hf = vsub(v0.hf,v1.hf)","v2.qf16 = vsub(v0.hf,v1.hf) | v0.hf = v2.qf16","v2.qf16 = vsub(v0.hf,v1.hf) | v0.hf = v2.qf16"
